AppID,primary genre
1070020,Indie 
1037260,Indie 
73190,Strategy 
624690,Strategy 
1176480,Strategy 
741430,Simulation 
1492720,Adventure 
1544820,Indie 
864130,Simulation 
1285310,Racing 
1739060,Action 
1666520,Strategy 
201870,Action 
940870,Action 
578060,Indie 
1345470,Indie 
1364830,Indie 
1620020,Action 
343410,Indie 
504130,Adventure 
1460310,Casual 
2210,Action 
1357150,Adventure 
1844510,Indie 
802210,Sports 
849690,Casual 
553410,Strategy 
1152090,RPG 
1719390,Indie 
677610,Casual 
1414490,Casual 
1555890,Action 
1584810,Strategy 
877250,Indie 
816040,Action 
1927400,Simulation 
1337720,Indie 
1375640,Adventure 
896160,Strategy 
725110,Casual 
1204660,Indie 
839080,Indie 
1161320,RPG 
1351820,Indie 
1502550,Casual 
934830,Action 
446480,Simulation 
10260,Simulation 
226280,Indie 
1209520,Indie 
1913230,Indie 
807230,Indie 
987910,Strategy 
211780,Action 
732290,Indie 
1809760,Adventure 
1532740,RPG 
380130,Action 
420770,Action 
1878310,Simulation 
1073640,Action 
1217390,Indie 
340320,Adventure 
1389160,Indie 
800700,Strategy 
1794780,Indie 
1613630,Strategy 
861250,Action 
1272020,Simulation 
514670,Simulation 
21660,Action 
539670,Adventure 
1689680,Indie 
576430,Action 
879320,Casual 
1582700,Indie 
1532350,Action 
304530,Action 
1005900,Action 
1891640,Indie 
656880,Action 
1580670,Indie 
32510,Action 
510630,Sports 
878710,Sports 
1014270,Strategy 
1085310,Simulation 
300580,Action 
443250,Action 
964620,Simulation 
1811920,Indie 
1346620,Casual 
1070280,Strategy 
340030,Indie 
769020,Action 
1291710,Action 
1100430,Adventure 
371880,Action 
1682320,Simulation 
1044730,Action 
716130,Indie 
375680,Indie 
2001300,Indie 
1034890,Action 
1517810,Strategy 
702190,Indie 
1102030,Casual 
1144400,Adventure 
1192310,Casual 
974160,Casual 
689050,Indie 
1714650,RPG 
1687550,Indie 
314980,Strategy 
949290,Simulation 
623360,Adventure 
1900930,Casual 
448780,Adventure 
248820,Action 
786410,Adventure 
1778320,Simulation 
545130,Sports 
1389990,Action 
828380,Indie 
287960,Strategy 
1820890,Adventure 
721470,Indie 
1775550,Simulation 
1606280,Action 
1851280,Action 
1296260,Simulation 
1098270,Indie 
1576900,Indie 
456170,Indie 
1278040,RPG 
1757690,Adventure 
889710,Casual 
1449500,Simulation 
577530,Adventure 
1641220,Strategy 
883020,Action 
467010,Strategy 
1093690,Massively Multiplayer 
1265280,Casual 
863280,Strategy 
1792380,Indie 
1234110,Casual 
1675480,RPG 
1660860,RPG 
720850,Indie 
1736550,Action 
32680,Action 
233740,Indie 
1918130,RPG 
1434140,Casual 
1353950,Adventure 
1954440,Strategy 
576840,Casual 
1511950,RPG 
1390080,Massively Multiplayer 
1436910,Indie 
715690,Action 
1101620,Indie 
368500,Action 
1454600,Simulation 
1253620,Simulation 
1824990,Casual 
1099660,Indie 
551580,Indie 
1330570,Action 
1918890,Indie 
1714080,Action 
1578270,Adventure 
495290,Simulation 
1579610,Indie 
1120160,Casual 
1549570,Indie 
1404560,Simulation 
354920,Indie 
873000,Action 
1427710,Indie 
336240,Adventure 
474010,Free to Play 
867210,Strategy 
1035930,Indie 
656450,Action 
665270,Indie 
563410,Indie 
683770,Simulation 
31890,Action 
571740,Indie 
1885250,Action 
257170,Strategy 
434070,Indie 
1551850,Indie 
1459510,Action 
247000,Indie 
369060,Action 
756810,Strategy 
540510,Indie 
1282630,Casual 
1874840,Indie 
576590,Simulation 
1296610,RPG 
1050730,Indie 
388840,Casual 
926220,Action 
1006150,Action 
1748640,Adventure 
1597520,Casual 
2074970,Indie 
1304090,Action 
870160,Action 
1086030,Indie 
1645870,Indie 
1545780,Indie 
253750,Action 
1554340,Indie 
920460,Casual 
605860,Casual 
1162690,Adventure 
1607860,Sports 
812770,Casual 
270110,RPG 
868470,Indie 
1416150,Action 
1250810,Early Access 
1491040,Action 
1886320,Indie 
1749120,Indie 
892490,Indie 
1625330,Early Access 
1445860,Indie 
299400,Indie 
777240,Indie 
215690,Action 
1215430,Action 
863670,Action 
769630,Adventure 
33930,Action 
1213370,Action 
904590,Action 
1410070,Indie 
606790,Strategy 
1683050,Indie 
539270,Casual 
733250,Action 
1464410,Indie 
878570,Casual 
1739880,Action 
1993480,Action 
1516530,Action 
713610,Sports 
1265960,Casual 
1262110,Massively Multiplayer 
421190,Action 
1819770,Indie 
870290,Indie 
937820,Indie 
788970,Adventure 
1375090,Action 
302670,Strategy 
384500,RPG 
1036400,Indie 
1417010,Action 
751590,Free to Play 
1283580,Indie 
1011960,Strategy 
905390,Indie 
1452700,Action 
1712650,Indie 
671800,Gore 
1585390,Action 
729980,Casual 
1675030,Casual 
1240140,Adventure 
778830,Adventure 
1262260,Casual 
1487620,Indie 
1721930,Indie 
1361860,Simulation 
1877970,Action 
1330660,Simulation 
1619890,Casual 
1240270,Indie 
763000,RPG 
425160,Indie 
1218760,Simulation 
660110,Indie 
586160,Action 
1936200,Indie 
792850,Indie 
1966900,Action 
610090,Casual 
1169430,Indie 
715990,Action 
1334080,Action 
705150,Indie 
294370,Indie 
280010,Action 
1012990,Indie 
1330690,Casual 
767310,Indie 
486850,Casual 
428510,Casual 
567320,Action 
1497000,Adventure 
934840,Action 
988940,Action 
434130,Action 
2057820,Action 
851200,Indie 
1119890,Casual 
402980,Indie 
843590,Action 
1994710,Indie 
9060,Action 
1270720,Action 
842140,Casual 
1964600,Casual 
555720,Adventure 
1734320,Indie 
1007470,Indie 
651120,Action 
509290,Indie 
1863020,Indie 
1021670,Indie 
970450,Indie 
613730,Action 
503160,Adventure 
1339370,Indie 
1004510,Racing 
383800,Action 
655430,Simulation 
1142080,Strategy 
1596130,RPG 
1005820,Casual 
1250240,Simulation 
498040,Casual 
1598300,Adventure 
1443950,Indie 
747260,Violent 
1805270,Indie 
1764010,Indie 
454070,Indie 
758570,Indie 
557190,Action 
1396350,Strategy 
1640,Strategy 
454160,Indie 
508890,Action 
944430,Indie 
1355440,Strategy 
911240,Sports 
1769930,Action 
641960,Action 
1355510,Strategy 
458630,Strategy 
1744670,Action 
1634530,Casual 
709470,Strategy 
1645270,Simulation 
875400,Adventure 
926250,Action 
1440220,Simulation 
1082890,RPG 
1572080,Casual 
1690380,Casual 
1612350,Action 
1778590,Indie 
1835790,Action 
1964750,Sports 
45000,Strategy 
1685020,Indie 
1376010,Action 
1943310,Indie 
545330,Indie 
1010480,Action 
1431420,Indie 
209790,Indie 
984300,Action 
1352000,Indie 
1237240,Adventure 
793260,Indie 
688740,Indie 
278590,RPG 
1447870,Action 
1927220,Indie 
1269550,Action 
882630,Indie 
1180820,Action 
288930,Adventure 
1425090,Indie 
1029110,Casual 
1605590,Action 
974110,Action 
1280290,Strategy 
1264350,Indie 
730280,Casual 
978470,Indie 
402800,Simulation 
569720,Free to Play 
763320,Early Access 
706950,Action 
1037330,Simulation 
1593210,Casual 
312780,Action 
1661900,RPG 
1222380,Indie 
60,Action 
1813930,Indie 
993500,Indie 
787040,Action 
1389010,Indie 
1413630,Indie 
1065570,Action 
376790,Adventure 
1763210,Action 
410290,Strategy 
1976720,Free to Play 
414160,Adventure 
822770,Adventure 
375200,Indie 
301980,Action 
1185280,Indie 
712650,Action 
684410,Simulation 
1736560,Casual 
300970,Free to Play 
1157250,Massively Multiplayer 
1162390,Action 
47130,Adventure 
545540,Indie 
1576830,Casual 
418340,Action 
1381440,Racing 
645380,RPG 
767930,Action 
691890,Action 
1390020,Strategy 
1093360,Adventure 
490910,Strategy 
1559590,Indie 
1911390,Action 
508540,RPG 
1051830,Action 
2054200,Strategy 
800330,Casual 
897690,Action 
39500,RPG 
1556420,Racing 
427810,Indie 
776280,Action 
1018990,Casual 
1589520,Action 
25620,RPG 
1149210,Action 
954720,Simulation 
573320,RPG 
327500,Action 
1034250,Casual 
428180,Massively Multiplayer 
1210220,Adventure 
369830,Adventure 
328880,Casual 
1746560,Strategy 
346760,Simulation 
337320,Action 
509770,Indie 
543260,Adventure 
816840,Casual 
723270,Indie 
572760,Casual 
1901940,Adventure 
895740,Action 
97120,Strategy 
1135910,Simulation 
1217660,Casual 
681020,Action 
743390,Indie 
509570,Action 
564900,Indie 
1135030,Indie 
1102370,Strategy 
492860,Action 
1555540,Action 
632130,Casual 
306370,Simulation 
1117500,Sports 
809410,Indie 
1833670,Casual 
617030,Indie 
1214990,Indie 
1639930,Indie 
955980,Adventure 
1262100,Casual 
810510,Adventure 
977810,Indie 
1175070,Action 
379640,Action 
640690,Indie 
1314410,Simulation 
993200,Casual 
1919850,Adventure 
1776970,Casual 
944630,Indie 
806330,Indie 
1611460,Indie 
1426330,Action 
1427290,RPG 
1163930,RPG 
388960,RPG 
261700,Indie 
1011550,Adventure 
1899160,Indie 
1404010,Indie 
1477420,RPG 
1227130,Indie 
423120,Indie 
1462760,Racing 
608110,Action 
935360,Adventure 
973170,Adventure 
1106840,Simulation 
1209200,Simulation 
756340,Action 
1040490,Action 
1241510,Simulation 
111300,Unknown Genre 
1105140,Casual 
357650,Action 
701810,Action 
1879820,Adventure 
207710,Indie 
1530040,RPG 
6840,Action 
418460,Action 
1955390,Indie 
1650670,Casual 
691590,Adventure 
1345870,Simulation 
1342040,Indie 
276220,Casual 
1691400,Action 
943260,Indie 
928480,Adventure 
259340,Action 
725970,Action 
2600,Action 
533070,Casual 
710520,Action 
1880720,Action 
948330,Early Access 
975760,Casual 
1992930,Casual 
1554550,Casual 
1618140,Indie 
1678930,Sports 
546340,Adventure 
1258620,Racing 
1214570,Racing 
1906130,Indie 
890280,Adventure 
1139470,Indie 
1727070,Simulation 
1437580,Adventure 
611190,Action 
377160,RPG 
1163620,Adventure 
1333920,Adventure 
886780,Sports 
1795760,Action 
645290,Adventure 
1966940,Simulation 
1080290,Casual 
1042130,Action 
851840,Indie 
510840,Indie 
830980,Casual 
416160,Strategy 
496620,Indie 
1237310,Early Access 
1240240,Action 
1594660,Simulation 
1465500,Casual 
1594970,Action 
669910,Action 
1490030,Indie 
719320,Strategy 
1165870,Early Access 
508930,Racing 
1532810,Indie 
23450,Strategy 
916910,Violent 
1426450,Strategy 
1456580,Indie 
878670,Action 
1368860,Indie 
851320,Indie 
380220,Action 
1706440,Casual 
1226990,Early Access 
1755600,Action 
1308550,Indie 
548790,Sports 
674630,Indie 
720560,Action 
1174720,Action 
1623130,Action 
516920,Adventure 
1946150,Casual 
1896610,Casual 
661300,Indie 
578540,Adventure 
1837900,Action 
1580570,Casual 
740500,Action 
1741420,Early Access 
1122270,Casual 
1198110,Strategy 
655930,Strategy 
1042080,Indie 
1269590,Action 
778610,Adventure 
1644690,Indie 
1931980,Indie 
1767990,Indie 
278490,RPG 
228200,Action 
1415370,Indie 
1889640,Adventure 
281260,Action 
628650,Strategy 
1794170,Casual 
1993530,Action 
976260,RPG 
1373680,Indie 
610160,Strategy 
496960,Action 
1071920,Action 
307670,Strategy 
658500,Sports 
1333420,Adventure 
1372840,Sports 
1842310,Action 
1869710,Action 
302370,Adventure 
1503410,Indie 
656730,Action 
661230,Casual 
1493000,Casual 
775720,Casual 
1820350,Action 
1290830,RPG 
620350,Adventure 
994790,Casual 
885650,Casual 
713100,Simulation 
1117670,Indie 
1435440,RPG 
729190,Action 
859820,Action 
939750,Casual 
1133950,Indie 
1046370,Free to Play 
1643550,Indie 
1631700,Indie 
757320,Action 
972660,Simulation 
976410,Indie 
521300,Action 
842350,Adventure 
806840,Early Access 
1894150,Action 
1645670,Simulation 
1362440,Indie 
337350,Action 
535490,Indie 
1540150,Action 
1361100,Action 
458590,Adventure 
843050,Free to Play 
1676590,Action 
1501760,Action 
1720580,Indie 
473460,Adventure 
497080,Indie 
1214050,Adventure 
340770,Action 
563420,Simulation 
40370,Strategy 
653550,Indie 
1977190,Casual 
572740,Adventure 
1484900,Adventure 
874270,Adventure 
1364240,Sports 
273960,Strategy 
1487680,Strategy 
1634150,Adventure 
1673300,Casual 
1099960,Indie 
1332440,Sports 
244770,Early Access 
1643520,Action 
1408000,Action 
32650,Action 
1340760,RPG 
1077430,Indie 
368290,Free to Play 
1126820,Action 
1066950,Casual 
1412180,Casual 
800690,Indie 
930460,Action 
949060,Casual 
1489470,Indie 
257050,Indie 
1638340,Simulation 
906730,Indie 
1213570,Casual 
1416850,Adventure 
1492680,Adventure 
710940,Casual 
330620,Strategy 
389680,Strategy 
1018700,Adventure 
12540,Casual 
1635650,Indie 
1574000,Simulation 
530630,Strategy 
1946280,Casual 
732010,Strategy 
1522490,Indie 
1873860,Adventure 
1096120,RPG 
305800,Indie 
392930,Adventure 
1444700,Strategy 
360870,Casual 
1184810,Strategy 
754050,Indie 
1016630,Indie 
562490,Action 
665160,Casual 
795230,Simulation 
402020,Adventure 
252490,Action 
1829080,Casual 
881520,Early Access 
1395780,Sports 
664750,Indie 
321870,Indie 
1469300,Casual 
1282610,Casual 
1514640,Casual 
991280,Action 
1446370,Action 
1115980,Indie 
9010,Action 
2004520,Adventure 
355920,Casual 
1772650,Indie 
1236190,Adventure 
356880,Indie 
495540,Action 
1283690,Indie 
664110,Casual 
986340,Action 
651550,Indie 
2057460,RPG 
1084870,Indie 
1225320,Adventure 
243450,Racing 
817720,Sports 
1492160,Casual 
1433110,Casual 
316720,Casual 
770240,Sports 
582620,Indie 
1392490,Adventure 
1342260,Action 
710740,Action 
1607280,Action 
1533560,Indie 
538410,Indie 
513680,Action 
476430,Action 
1101290,Action 
1205800,Indie 
1339550,Indie 
581520,Simulation 
1947270,Indie 
766280,Casual 
1058560,Indie 
332500,Action 
1202480,Indie 
840390,Simulation 
1465210,Action 
1365810,Early Access 
1543240,Casual 
1077490,Action 
1204210,Casual 
1147710,Indie 
361190,Action 
603260,Casual 
394550,Action 
453960,Strategy 
676680,Action 
745840,Adventure 
1499640,Action 
537000,Action 
1387830,Indie 
1227830,Action 
1445670,Adventure 
516010,Indie 
937860,Action 
929670,Adventure 
718020,Racing 
1943240,Indie 
1740610,Indie 
1732590,Action 
307150,Action 
834530,Action 
1949220,Massively Multiplayer 
467910,Indie 
1489480,Casual 
882900,Indie 
1194840,Indie 
1287250,Adventure 
970530,Casual 
1519010,Adventure 
1526090,Action 
1270570,RPG 
1676600,Indie 
1478210,Strategy 
1835440,Indie 
1889520,Indie 
682990,Simulation 
1002890,Indie 
1168650,Adventure 
1708330,Action 
365420,Indie 
1515710,Casual 
270190,Indie 
1674030,Indie 
816590,Massively Multiplayer 
771920,Simulation 
1975290,Casual 
939520,Action 
1238720,Indie 
1637520,RPG 
1394570,Indie 
863840,Casual 
2075590,Indie 
1861760,Action 
41000,Action 
337880,Adventure 
1066670,Casual 
873140,Action 
1173350,Indie 
1182720,Indie 
335320,Action 
1082180,Racing 
843270,Adventure 
908920,Indie 
355690,Indie 
261600,Simulation 
537430,Action 
670400,RPG 
385860,Action 
1340730,RPG 
1527160,Strategy 
1051250,Indie 
1873990,Casual 
1683310,Indie 
525600,Adventure 
1730030,Indie 
277560,Adventure 
1590680,Action 
1840590,Adventure 
789720,RPG 
667300,Casual 
1539640,Simulation 
1591650,RPG 
676930,Indie 
1072490,Indie 
786100,Adventure 
770890,Adventure 
1201550,Adventure 
1322170,Indie 
1137660,Action 
1221420,Indie 
1922210,Indie 
999310,Casual 
1255680,Action 
346900,Casual 
415420,Casual 
1333750,Indie 
1125330,Action 
594770,Massively Multiplayer 
721700,Indie 
506980,Action 
618920,Indie 
412250,Indie 
661270,Action 
1508730,Free to Play 
690410,Action 
285310,Simulation 
1843190,Action 
1417730,Indie 
926490,Action 
1169310,Casual 
297020,Action 
420170,Indie 
1629600,Casual 
500350,Action 
903880,Adventure 
1350850,Casual 
973560,Adventure 
862690,Free to Play 
1674150,Casual 
1903770,Indie 
15710,Adventure 
857180,Indie 
414760,Indie 
1756790,Indie 
1390920,Adventure 
765400,Adventure 
1813910,Indie 
752900,Adventure 
1374330,Casual 
464490,Adventure 
425650,Action 
420570,Action 
1791400,Casual 
1468370,Action 
1891120,Casual 
1094110,Casual 
1339580,Adventure 
1014310,Indie 
1506080,Action 
1147170,Casual 
1142280,Casual 
726450,RPG 
461480,Indie 
789680,Action 
1389890,Indie 
757210,Strategy 
272230,Action 
356650,Action 
1876540,Indie 
1503480,RPG 
1388310,Indie 
967290,Adventure 
298950,Adventure 
794190,Sports 
1562060,Action 
1722100,Strategy 
1180450,Indie 
1259240,Adventure 
973720,Indie 
1831690,RPG 
601590,Racing 
301120,Sports 
1565020,Indie 
393420,Action 
1076140,Indie 
386050,Indie 
1348300,Indie 
1178220,Strategy 
1028360,Casual 
573740,Simulation 
522660,Free to Play 
1505910,Simulation 
1132080,Casual 
754400,Casual 
1933330,Adventure 
731860,Indie 
1066840,Indie 
1814540,Indie 
1750600,Indie 
2072550,Adventure 
1687460,Action 
1236880,Action 
1115760,RPG 
1185700,Indie 
1855170,Indie 
502500,Simulation 
445040,Adventure 
1423450,Action 
1810620,Action 
1525210,Action 
1412840,RPG 
678570,Sports 
668910,Action 
1343150,Adventure 
1582070,Casual 
1315100,Casual 
1214680,Indie 
1983100,Indie 
956620,Simulation 
331690,Indie 
1580770,Indie 
274700,Strategy 
1912510,Adventure 
1736630,Casual 
341770,Indie 
1866990,Action 
555210,Simulation 
1199620,Strategy 
1043150,Indie 
1145430,Simulation 
1212830,Indie 
1427770,Action 
1905230,Adventure 
1016850,Casual 
674390,Indie 
1777830,Indie 
683870,Indie 
1722830,Simulation 
811480,Casual 
625470,Indie 
1991630,Strategy 
287020,Adventure 
891200,Action 
1686900,Indie 
1568210,Action 
1022450,Strategy 
1388590,Action 
1772620,Indie 
570680,Adventure 
1473920,RPG 
1767310,RPG 
1827300,Action 
980850,Action 
632110,RPG 
502420,Simulation 
33610,Adventure 
3520,Casual 
575720,Strategy 
1553280,Action 
1891230,Casual 
294100,Simulation 
577670,Simulation 
1156120,Action 
626680,Free to Play 
1939270,Free to Play 
208650,Action 
1290040,Indie 
936800,Casual 
1723920,Action 
1027710,RPG 
1384840,Simulation 
1142410,Action 
1528900,Action 
1631010,RPG 
542730,Action 
751110,Indie 
739940,Strategy 
798380,Action 
1548190,Indie 
1512940,Indie 
1508170,RPG 
1170190,RPG 
291330,Action 
396530,Indie 
1500110,RPG 
488310,Simulation 
1270930,Action 
1078960,Indie 
1097570,Adventure 
676240,Adventure 
1507780,Simulation 
38180,Unknown Genre 
823670,Adventure 
1153980,Indie 
1442160,Adventure 
1096180,Action 
393280,Sports 
1104010,Indie 
1199150,Adventure 
439310,Indie 
670270,Action 
1992840,Simulation 
260510,Simulation 
1652170,Indie 
1648610,Indie 
1787420,Indie 
532470,Action 
869930,Casual 
1649960,Casual 
846020,RPG 
718500,Free to Play 
1989780,Racing 
2840,Strategy 
882120,Free to Play 
1072280,Action 
1185000,Simulation 
457010,Indie 
1172760,Strategy 
1227250,Casual 
496740,Casual 
1074770,Action 
1939770,Action 
346920,Action 
1671480,Simulation 
1563190,Indie 
452240,Action 
940600,Simulation 
1079730,Indie 
1005120,RPG 
1388910,Adventure 
1134180,Indie 
1002480,RPG 
17410,Action 
1599000,Action 
794800,Strategy 
786040,Adventure 
1182020,Sports 
770850,Indie 
739630,Indie 
486380,RPG 
359920,Strategy 
1381780,Indie 
678500,Adventure 
1495130,Casual 
378100,Adventure 
391530,Action 
1389170,RPG 
1357220,Racing 
765180,Indie 
1058770,Indie 
862520,Casual 
1430320,Action 
430170,Action 
1010120,Action 
665030,Action 
1145380,Action 
1965410,Indie 
893910,Simulation 
1892970,Free to Play 
364930,Casual 
438130,Adventure 
589040,Adventure 
337340,Adventure 
819550,Casual 
1432950,Sports 
929320,Adventure 
1279800,Indie 
1265860,Racing 
487720,Adventure 
2001910,Action 
734350,Action 
1876390,Simulation 
877400,Action 
1994860,Indie 
1828910,Adventure 
1868080,Racing 
510590,Adventure 
261510,Adventure 
610380,Action 
690350,Early Access 
1047430,Free to Play 
1810430,Casual 
1954020,Casual 
1231460,Strategy 
1952740,Simulation 
822970,Casual 
686720,RPG 
938680,Action 
809830,Strategy 
1127470,Free to Play 
1395760,Simulation 
1479480,Massively Multiplayer 
1002500,RPG 
1800430,Indie 
1281610,Simulation 
1639760,Indie 
1511090,Casual 
1177380,RPG 
1069480,Sports 
1751850,Action 
814540,Indie 
1022010,Indie 
1893530,Action 
646150,Sports 
1481310,Indie 
1970770,Adventure 
1884380,Simulation 
733820,Indie 
936980,Strategy 
1462650,RPG 
255520,Simulation 
1527080,Racing 
654670,Casual 
455230,Indie 
341500,Action 
887090,Strategy 
1260520,Indie 
1451950,Racing 
291860,Strategy 
1749260,Indie 
868150,Casual 
1248450,Simulation 
521540,Indie 
494810,Adventure 
8640,Racing 
1459740,Indie 
288750,Adventure 
1375920,Casual 
1758600,Adventure 
1188160,Action 
414500,Indie 
1075390,Casual 
1040900,Action 
1225040,Casual 
16120,Casual 
1836030,Adventure 
740720,Indie 
266170,Action 
330000,Free to Play 
652030,Indie 
1945800,Action 
731680,Indie 
668430,Racing 
1424960,Indie 
892160,Casual 
757050,Action 
1843900,Adventure 
365210,Indie 
1939930,Racing 
868230,Casual 
345480,Adventure 
1331710,Action 
1619060,Adventure 
1669890,Indie 
1289060,Indie 
612750,Strategy 
369310,Indie 
944300,Indie 
1169160,RPG 
1798410,Indie 
594980,Indie 
448580,Action 
447690,Casual 
1383050,Casual 
607780,RPG 
1743880,Strategy 
1117420,Action 
374510,Adventure 
1123770,Action 
818940,Unknown Genre 
1577750,Simulation 
386770,Action 
1137400,Indie 
888620,Indie 
1574270,Indie 
1287880,Indie 
2056480,Indie 
102840,Action 
357840,Action 
759830,Action 
1727430,Indie 
765940,Casual 
1866780,Casual 
1533770,Indie 
1500820,RPG 
1254540,Casual 
1722310,Casual 
938320,Action 
258970,Action 
769390,Action 
793850,Early Access 
349040,Action 
1325610,Indie 
1228410,Indie 
1619750,RPG 
246110,Strategy 
997020,Strategy 
873830,Casual 
1653850,Strategy 
352120,Simulation 
1081670,Free to Play 
981120,Action 
1857540,Strategy 
27900,Action 
1164350,Casual 
1264890,Action 
980320,Indie 
491540,Simulation 
1436450,Indie 
1135090,Indie 
1550740,Indie 
264710,Adventure 
1665000,Casual 
1114730,Indie 
1580750,RPG 
1086970,Action 
1655670,Adventure 
1423750,Casual 
1728740,Indie 
774461,Casual 
813780,Strategy 
764830,Indie 
1290070,Casual 
939100,Indie 
1347590,Adventure 
769920,Indie 
1564130,Casual 
616030,Action 
1819620,Indie 
596910,Indie 
1371790,Indie 
1081460,RPG 
1028350,Action 
1665250,RPG 
1242730,Early Access 
1530180,Indie 
646310,Simulation 
1014460,Adventure 
1115040,Action 
437630,Adventure 
542410,Action 
1109220,Free to Play 
887590,Indie 
215120,Free to Play 
1165750,RPG 
1610870,Simulation 
1670870,Adventure 
42200,Unknown Genre 
593250,Action 
1023100,Indie 
792220,Free to Play 
1178790,RPG 
933770,Casual 
1075400,Adventure 
1174830,Indie 
1150130,Indie 
509880,Adventure 
748130,Indie 
607490,Action 
1780490,Action 
1556920,Casual 
1746770,Strategy 
477800,Free to Play 
986950,Action 
1139920,Indie 
1534860,Adventure 
1695150,Adventure 
727510,Indie 
1646240,Action 
1600240,Casual 
997280,Indie 
816180,Indie 
1028830,RPG 
277540,Adventure 
1074350,Indie 
1545880,Indie 
914680,Simulation 
1609710,Casual 
1664350,Simulation 
1736590,Casual 
285070,Adventure 
916640,Adventure 
1689140,Adventure 
1425790,Free to Play 
629400,Action 
1187430,Action 
6010,Adventure 
1027900,RPG 
253310,Adventure 
1790420,Action 
512170,Indie 
1375070,Free to Play 
766700,RPG 
426010,Simulation 
1228560,Action 
1729810,Adventure 
874020,Strategy 
1322650,Indie 
646240,Action 
526780,Adventure 
1869890,Action 
749900,Indie 
1001910,Indie 
1333870,Strategy 
540250,Strategy 
624070,RPG 
654690,Adventure 
1097630,Indie 
1234900,Indie 
375870,Indie 
1340330,Indie 
1133260,Indie 
895370,Racing 
2074130,RPG 
34820,Simulation 
1190120,Simulation 
530530,Indie 
643820,Indie 
1244300,Indie 
1935960,Strategy 
1486060,Adventure 
2063420,Indie 
1466610,Strategy 
1604450,Simulation 
370480,Action 
1224480,Adventure 
1221590,Action 
1303740,Casual 
1179530,Adventure 
553530,Action 
869090,Adventure 
840180,Adventure 
1673520,Racing 
403400,Action 
917940,Action 
511830,Action 
1394760,Casual 
1518820,Adventure 
343810,Adventure 
895430,Indie 
204860,Strategy 
1427210,Indie 
1056170,Action 
846040,Indie 
571060,Adventure 
1781170,Action 
1406630,Indie 
845200,Action 
1629160,Casual 
705450,Adventure 
378450,Action 
805070,Indie 
922530,Strategy 
1634410,Action 
682970,Indie 
1595230,Simulation 
880570,Casual 
869630,Indie 
1823710,Simulation 
1095520,Indie 
885240,Casual 
1225100,Indie 
1437820,Action 
33120,Action 
880300,Adventure 
628050,Strategy 
1153880,Casual 
1669360,Simulation 
1014240,Action 
714580,Adventure 
7660,Strategy 
3730,Action 
681330,Simulation 
763630,Action 
1588380,Action 
581840,Casual 
817250,Indie 
424170,RPG 
1284190,Adventure 
929530,Action 
485230,Indie 
1901060,RPG 
65560,Action 
1539780,Simulation 
652050,Adventure 
928690,Strategy 
1385760,Adventure 
504700,Indie 
1578080,Action 
865540,Simulation 
1039880,Action 
1588050,Action 
727130,Indie 
1567550,Free to Play 
1471450,Casual 
869130,Action 
910730,Action 
881260,Indie 
417890,Action 
1423410,Early Access 
711050,Action 
1095320,Action 
1929820,Action 
1628650,Adventure 
383980,Indie 
1219790,Action 
1766230,Action 
1238840,Action 
1596820,Indie 
1010600,Adventure 
843370,Indie 
545410,Action 
1427950,Casual 
1173780,RPG 
1030960,Strategy 
927150,Indie 
1554520,Sports 
1149690,Strategy 
1981530,Adventure 
277450,Strategy 
640290,Indie 
1777080,Indie 
339570,Strategy 
1199930,Indie 
317080,Racing 
1533410,Action 
1634970,RPG 
1111390,Adventure 
261960,Indie 
1386940,Free to Play 
590510,Indie 
981270,Adventure 
1102780,Action 
1364800,RPG 
1181300,Action 
631660,Strategy 
1069190,Simulation 
796860,Simulation 
1340240,Indie 
1094820,Adventure 
1200110,Adventure 
549240,Simulation 
1453870,Free to Play 
714120,Indie 
1900280,Adventure 
893810,Indie 
1872160,Adventure 
1743280,Indie 
907220,Indie 
1626640,Casual 
1944270,Casual 
794030,Indie 
1623560,Adventure 
1146090,Indie 
406300,Sports 
1511410,Free to Play 
1281510,Adventure 
1194740,Indie 
1017660,Adventure 
975860,Casual 
826480,Free to Play 
1023060,Action 
1656860,Strategy 
429220,Action 
1647280,Action 
1320230,Action 
1964780,RPG 
655620,Action 
818570,Action 
661050,Action 
12310,RPG 
1053160,Indie 
1190150,Action 
2003600,Simulation 
701860,Adventure 
896960,Adventure 
1116650,Free to Play 
935720,Casual 
1791710,Simulation 
1432500,Adventure 
1667170,Adventure 
597220,Adventure 
340680,Early Access 
358170,Action 
451940,Indie 
1199650,Action 
1482820,Strategy 
1352180,Adventure 
1694200,Free to Play 
446850,Racing 
1920850,Simulation 
1433830,Casual 
1272520,Indie 
1636700,Adventure 
778570,Adventure 
1944280,Action 
322780,Early Access 
467820,Action 
951360,Action 
1111880,Action 
265380,Adventure 
1752760,Action 
779100,Early Access 
1071030,Casual 
785150,Indie 
1287830,Action 
799860,Adventure 
870580,Racing 
1874380,Indie 
1207380,Adventure 
800200,Adventure 
1039310,Simulation 
351970,RPG 
244910,Adventure 
377660,Casual 
822760,Adventure 
2015710,Free to Play 
1391600,Indie 
669040,Adventure 
1387870,Action 
794780,Action 
987240,Free to Play 
438820,Indie 
1036820,Adventure 
1587530,Casual 
449420,Indie 
1587350,Casual 
504980,Adventure 
512240,Indie 
1518140,Indie 
606140,Free to Play 
777140,Indie 
1071170,Indie 
